design_id,length,net_charge_pH7.4,gravy,hydrophobic_moment,aggregation_proxy,cys_count,delivery_proxy,n_liabilities,liabilities
KPC3_658_0,36,-0.99,0.014,0.262,1.457,0,0.219,2,motif_DP;homopolymer_run>=4
KPC3_658_1,36,-3.03,-0.181,0.265,1.071,0,0.221,0,
KPC3_659_0,36,-6.02,-0.083,0.345,1.1,0,0.287,1,motif_DG
KPC3_659_1,36,-5.02,-0.186,0.446,1.514,0,0.372,2,motif_DG;homopolymer_run>=4
KPC3_660_0,22,0.97,0.968,0.343,1.771,0,0.367,1,homopolymer_run>=4
KPC3_660_1,22,-1.03,-0.414,0.566,1.357,0,0.472,0,
KPC3_661_0,22,0.97,0.732,0.199,1.8,0,0.247,1,homopolymer_run>=4
KPC3_661_1,22,0.98,0.295,0.359,1.2,0,0.38,1,homopolymer_run>=4
KPC3_662_0,22,2.97,0.414,0.415,2.371,0,0.594,0,
KPC3_662_1,22,1.97,0.077,0.583,1.486,0,0.651,0,
KPC3_663_0,22,-1.02,-0.282,0.42,1.129,0,0.35,0,
KPC3_663_1,22,-1.02,-0.295,0.399,1.129,0,0.332,0,
KPC3_664_0,22,-1.02,0.05,0.17,0.686,0,0.142,0,
KPC3_664_1,22,-0.02,0.177,0.147,0.686,0,0.123,0,
KPC3_665_0,22,-2.02,-0.373,0.171,1.657,0,0.143,1,motif_DP
KPC3_665_1,22,-2.02,-0.936,0.177,0.643,0,0.147,1,motif_DP
KPC3_666_0,22,-3.02,-0.327,0.452,1.257,0,0.376,1,motif_DP
KPC3_666_1,22,-2.03,-0.141,0.479,1.543,0,0.399,0,
KPC3_667_0,22,-1.02,-0.845,0.324,0.086,0,0.27,0,
KPC3_667_1,22,-1.02,-0.177,0.436,1.271,0,0.363,0,
KPC3_668_0,22,0.98,-0.782,0.563,0.886,0,0.55,2,N-term_Met(ox);motif_DP
KPC3_668_1,22,1.97,-1.173,0.656,1.043,0,0.664,2,motif_DP;homopolymer_run>=4
KPC3_669_0,22,-0.03,-0.159,0.317,2.1,0,0.264,1,motif_DG
KPC3_669_1,22,-1.03,0.136,0.223,2.1,0,0.186,2,motif_DG;homopolymer_run>=4
KPC3_670_0,25,-1.03,0.388,0.189,2.014,0,0.157,1,homopolymer_run>=4
KPC3_670_1,25,-1.02,0.756,0.12,1.829,0,0.1,1,homopolymer_run>=4
KPC3_671_0,25,0.98,0.628,0.336,1.186,0,0.361,1,homopolymer_run>=4
KPC3_671_1,25,-0.02,0.84,0.134,2.657,0,0.111,1,homopolymer_run>=4
KPC3_672_0,25,-0.02,0.524,0.431,1.3,0,0.359,2,N-term_Q/E(pyroglutamate);homopolymer_run>=4
KPC3_672_1,25,2.98,0.312,0.611,1.443,0,0.748,0,
KPC3_673_0,25,-2.02,-0.656,0.613,0.557,0,0.5,0,
KPC3_673_1,25,0.98,-1.004,0.862,-0.414,0,0.581,0,
KPC3_674_0,25,-0.02,1.088,0.535,2.714,0,0.446,0,
KPC3_674_1,25,-1.99,0.168,0.54,1.4,0,0.45,1,N-term_Q/E(pyroglutamate)
KPC3_675_0,25,-0.02,0.392,0.212,1.886,0,0.177,0,
KPC3_675_1,25,-0.02,0.16,0.363,1.157,0,0.303,1,homopolymer_run>=4
KPC3_676_0,25,-0.02,0.384,0.361,1.543,0,0.301,1,homopolymer_run>=4
KPC3_676_1,25,-0.02,0.896,0.188,1.971,0,0.157,0,
KPC3_677_0,25,-1.03,0.864,0.31,1.686,0,0.258,0,
KPC3_677_1,25,-1.03,0.788,0.31,1.686,0,0.258,0,
KPC3_678_0,25,-3.03,-0.512,0.43,0.257,0,0.359,0,
KPC3_678_1,25,-4.03,-0.252,0.498,0.771,0,0.415,0,
KPC3_679_0,25,-1.02,-0.196,0.385,1.457,0,0.321,1,N-term_Q/E(pyroglutamate)
KPC3_679_1,25,-0.02,-0.464,0.297,1.3,0,0.248,1,N-term_Q/E(pyroglutamate)
KPC3_680_0,17,-2.02,0.265,0.466,1.829,0,0.388,0,
KPC3_680_1,17,-0.02,0.424,0.38,2.1,0,0.317,1,motif_DP
KPC3_681_0,17,-0.02,0.276,0.357,0.414,0,0.297,0,
KPC3_681_1,17,-1.02,0.318,0.137,0.514,0,0.114,0,
KPC3_682_0,17,-2.02,-0.329,0.652,0.943,0,0.5,1,motif_DG
KPC3_682_1,17,-2.02,-0.329,0.642,0.943,0,0.5,1,motif_DG
KPC3_683_0,17,-2.02,-0.594,0.257,0.5,0,0.214,1,motif_DP
KPC3_683_1,17,-2.02,-0.147,0.144,1.143,0,0.12,1,motif_DP
KPC3_684_0,17,-2.02,0.282,0.276,1.671,0,0.23,0,
KPC3_684_1,17,-1.02,0.606,0.147,1.357,0,0.122,0,
KPC3_685_0,17,-4.98,-0.229,0.261,0.729,0,0.218,1,motif_DP
KPC3_685_1,17,-5.02,-0.1,0.436,1.414,0,0.364,1,motif_DP
KPC3_686_0,17,-0.02,1.141,0.149,1.457,0,0.124,1,homopolymer_run>=4
KPC3_686_1,17,0.98,0.006,0.406,0.343,0,0.42,0,
KPC3_687_0,17,0.97,1.747,0.176,2.629,0,0.228,0,
KPC3_687_1,17,0.98,1.712,0.291,2.629,0,0.324,0,
KPC3_688_0,17,-0.03,0.076,0.329,0.586,0,0.274,0,
KPC3_688_1,17,-0.03,0.059,0.297,0.586,0,0.247,0,
KPC3_689_0,17,-1.02,-0.065,0.104,0.571,0,0.087,1,homopolymer_run>=4
KPC3_689_1,17,-1.02,-0.206,0.116,0.229,0,0.097,1,homopolymer_run>=4
KPC3_690_0,13,-0.02,-0.231,0.021,-0.086,0,0.018,1,homopolymer_run>=4
KPC3_690_1,13,-0.02,-0.523,0.041,-0.4,0,0.034,1,homopolymer_run>=4
KPC3_691_0,13,0.97,0.7,0.369,1.114,0,0.389,0,
KPC3_691_1,13,1.97,0.115,0.504,0.8,0,0.584,0,
KPC3_692_0,13,-1.02,-0.192,0.158,0.486,0,0.132,0,
KPC3_692_1,13,-1.02,-0.223,0.157,0.429,0,0.131,0,
KPC3_693_0,13,-1.03,-0.908,0.237,-0.157,0,0.197,0,
KPC3_693_1,13,-1.03,-0.446,0.245,0.7,0,0.204,0,
KPC3_694_0,13,-2.02,0.085,0.104,0.786,0,0.087,0,
KPC3_694_1,13,-2.02,-0.362,0.152,0.443,0,0.127,0,
KPC3_695_0,13,-0.03,0.485,0.143,1.114,0,0.119,0,
KPC3_695_1,13,-0.03,0.485,0.143,1.114,0,0.119,0,
KPC3_696_0,13,-2.03,-0.0,0.386,1.071,0,0.322,2,N-term_Q/E(pyroglutamate);motif_NG
KPC3_696_1,13,-3.02,0.385,0.576,1.857,0,0.48,1,N-term_Q/E(pyroglutamate)
KPC3_697_0,13,-0.02,0.438,0.273,1.157,0,0.228,2,motif_NG;homopolymer_run>=4
KPC3_697_1,13,-0.02,0.6,0.106,1.457,0,0.088,1,homopolymer_run>=4
KPC3_698_0,13,-0.02,0.662,0.205,1.8,0,0.171,1,homopolymer_run>=4
KPC3_698_1,13,-0.02,0.954,0.157,1.343,0,0.131,0,
KPC3_699_0,13,-0.02,0.415,0.212,0.686,0,0.177,0,
KPC3_699_1,13,-0.02,0.931,0.094,1.243,0,0.079,0,
KPC3_700_0,18,-1.02,-0.233,0.375,0.814,0,0.312,1,motif_DP
KPC3_700_1,18,-1.02,-0.328,0.426,0.671,0,0.355,1,motif_NS
KPC3_701_0,18,-3.02,0.028,0.235,1.086,0,0.196,0,
KPC3_701_1,18,-1.02,0.178,0.245,0.8,0,0.204,0,
KPC3_702_0,18,0.98,-0.183,0.634,0.5,0,0.581,0,
KPC3_702_1,18,-0.02,-0.161,0.642,0.5,0,0.5,0,
KPC3_703_0,18,-2.03,-0.167,0.178,0.629,0,0.148,0,
KPC3_703_1,18,-2.02,0.1,0.35,1.4,0,0.291,0,
KPC3_704_0,18,-1.03,1.4,0.328,1.743,0,0.274,1,homopolymer_run>=4
KPC3_704_1,18,-0.03,1.189,0.287,2.486,0,0.239,1,homopolymer_run>=4
KPC3_705_0,18,-2.02,-1.0,0.592,0.014,0,0.493,1,motif_DP
KPC3_705_1,18,-3.02,-0.594,0.384,0.014,0,0.32,1,motif_DP
KPC3_706_0,18,-0.02,-0.278,0.404,1.0,0,0.336,0,
KPC3_706_1,18,-0.02,0.611,0.193,1.686,0,0.16,0,
KPC3_707_0,18,0.97,-0.911,0.399,-0.314,0,0.413,1,motif_NG
KPC3_707_1,18,-0.02,0.006,0.439,0.871,0,0.366,2,motif_NG;homopolymer_run>=4
KPC3_708_0,18,-0.02,0.772,0.292,1.771,0,0.244,1,homopolymer_run>=4
KPC3_708_1,18,-0.02,1.078,0.089,2.186,0,0.075,1,homopolymer_run>=4
KPC3_709_0,18,-3.02,0.183,0.27,0.943,0,0.225,1,N-term_Met(ox)
KPC3_709_1,18,-0.03,-0.439,0.398,0.071,0,0.332,1,N-term_Met(ox)
KPC3_710_0,39,-0.03,-0.138,0.371,1.386,0,0.31,2,motif_DP;homopolymer_run>=4
KPC3_710_1,39,-1.02,0.151,0.403,1.571,0,0.336,3,motif_NG;motif_DP;homopolymer_run>=4
KPC3_711_0,39,-5.02,0.597,0.442,1.8,0,0.369,1,homopolymer_run>=4
KPC3_711_1,39,-5.02,0.618,0.391,2.086,0,0.326,1,homopolymer_run>=4
KPC3_712_0,39,-1.03,-0.897,0.327,0.629,0,0.272,1,motif_NS
KPC3_712_1,39,-2.03,-1.038,0.356,0.286,0,0.297,0,
KPC3_713_0,39,-5.02,0.087,0.473,1.857,0,0.394,2,N-term_Q/E(pyroglutamate);homopolymer_run>=4
KPC3_713_1,39,-2.99,0.315,0.183,1.8,0,0.152,1,homopolymer_run>=4
KPC3_714_0,39,-0.02,-0.036,0.146,0.543,0,0.122,1,homopolymer_run>=4
KPC3_714_1,39,-2.02,-0.487,0.511,0.2,0,0.426,1,homopolymer_run>=4
KPC3_715_0,39,-4.02,0.156,0.649,2.371,0,0.5,0,
KPC3_715_1,39,-4.02,0.218,0.425,2.429,0,0.354,1,homopolymer_run>=4
KPC3_716_0,39,-3.03,-0.3,0.44,0.614,0,0.366,1,homopolymer_run>=4
KPC3_716_1,39,-0.03,-0.169,0.519,0.686,0,0.432,1,homopolymer_run>=4
KPC3_717_0,39,-3.02,0.179,0.282,1.929,0,0.235,1,motif_NS
KPC3_717_1,39,-4.03,0.064,0.279,1.929,0,0.233,0,
KPC3_718_0,39,-3.02,0.656,0.564,2.586,0,0.47,1,N-term_Q/E(pyroglutamate)
KPC3_718_1,39,-2.03,-0.367,0.508,2.286,0,0.423,1,N-term_Q/E(pyroglutamate)
KPC3_719_0,39,-0.02,1.315,0.602,2.686,0,0.5,1,homopolymer_run>=4
KPC3_719_1,39,-0.03,1.456,0.429,2.743,0,0.358,1,homopolymer_run>=4
KPC3_720_0,42,-0.02,1.16,0.216,1.8,0,0.18,1,homopolymer_run>=4
KPC3_720_1,42,-0.02,1.219,0.249,1.8,0,0.207,1,homopolymer_run>=4
KPC3_721_0,42,-6.02,-0.743,0.574,2.157,0,0.479,1,motif_NG
KPC3_721_1,42,-3.03,-0.521,0.58,1.7,0,0.483,1,motif_DP
KPC3_722_0,42,-6.02,-0.519,0.578,1.0,0,0.482,0,
KPC3_722_1,42,-4.02,-0.286,0.62,1.443,0,0.5,0,
KPC3_723_0,42,-0.03,-0.829,0.465,1.057,0,0.388,2,N-term_Met(ox);motif_DP
KPC3_723_1,42,-0.03,-0.45,0.487,1.243,0,0.406,2,N-term_Met(ox);motif_DP
KPC3_724_0,42,-1.98,0.05,0.655,1.686,0,0.5,1,motif_DP
KPC3_724_1,42,-0.98,-0.131,0.737,1.871,0,0.5,1,motif_DP
KPC3_725_0,42,-5.03,-0.143,0.442,1.7,0,0.369,3,N-term_Q/E(pyroglutamate);motif_NG;motif_DG
KPC3_725_1,42,-2.02,-0.36,0.442,1.243,0,0.369,2,motif_NG;motif_DG
KPC3_726_0,42,-3.02,-0.036,0.386,1.429,0,0.321,2,motif_DG;homopolymer_run>=4
KPC3_726_1,42,-4.02,0.212,0.374,2.157,0,0.311,2,motif_DG;homopolymer_run>=4
KPC3_727_0,42,-0.02,0.169,0.37,1.857,0,0.308,1,motif_DP
KPC3_727_1,42,-2.02,0.502,0.311,1.543,0,0.26,2,motif_DG;motif_DP
KPC3_728_0,42,-3.02,-0.393,0.269,1.2,0,0.224,3,motif_DG;motif_DP;homopolymer_run>=4
KPC3_728_1,42,-4.02,-0.474,0.229,0.886,0,0.191,4,motif_DG;motif_DP;motif_DS;homopolymer_run>=4
KPC3_729_0,42,-1.02,-0.121,0.324,1.171,0,0.27,1,motif_DG
KPC3_729_1,42,-1.02,-0.226,0.409,1.714,0,0.341,0,
KPC3_730_0,31,-3.02,-0.348,0.441,1.829,0,0.367,0,
KPC3_730_1,31,-4.02,-0.394,0.486,1.829,0,0.405,0,
KPC3_731_0,31,2.01,0.206,0.576,1.186,0,0.647,1,homopolymer_run>=4
KPC3_731_1,31,1.01,0.052,0.575,1.186,0,0.563,1,homopolymer_run>=4
KPC3_732_0,31,-3.02,-0.477,0.351,1.0,0,0.293,0,
KPC3_732_1,31,-3.02,-0.023,0.32,1.271,0,0.267,0,
KPC3_733_0,31,-1.03,0.706,0.431,2.114,0,0.359,1,motif_DG
KPC3_733_1,31,-0.03,0.523,0.231,2.114,0,0.192,1,motif_DG
KPC3_734_0,31,-1.02,1.097,0.167,2.171,0,0.139,1,homopolymer_run>=4
KPC3_734_1,31,-3.02,0.742,0.423,2.429,0,0.353,1,homopolymer_run>=4
KPC3_735_0,31,-2.03,-1.074,0.402,0.071,0,0.335,3,motif_DG;motif_DS;motif_NS
KPC3_735_1,31,-1.03,-0.758,0.32,0.643,0,0.266,1,motif_DG
KPC3_736_0,31,-0.03,-0.839,0.691,0.957,0,0.5,0,
KPC3_736_1,31,-1.02,-0.903,0.664,0.243,0,0.5,1,N-term_Q/E(pyroglutamate)
KPC3_737_0,31,-1.02,-0.548,0.485,1.586,0,0.404,0,
KPC3_737_1,31,-2.02,-0.729,0.532,0.457,0,0.444,0,
KPC3_738_0,31,-2.02,-0.803,0.655,1.114,0,0.5,2,N-term_Q/E(pyroglutamate);homopolymer_run>=4
KPC3_738_1,31,-0.02,-0.535,0.89,1.429,0,0.5,2,N-term_Q/E(pyroglutamate);homopolymer_run>=4
KPC3_739_0,31,0.01,-0.958,0.431,0.771,0,0.361,1,motif_DG
KPC3_739_1,31,-0.98,-1.026,0.404,0.486,0,0.337,1,motif_DG
KPC3_740_0,33,-5.02,-0.497,0.32,0.957,0,0.267,2,motif_DG;homopolymer_run>=4
KPC3_740_1,33,-1.02,-0.0,0.694,1.514,0,0.5,1,homopolymer_run>=4
KPC3_741_0,33,-1.02,0.185,0.414,2.429,0,0.345,2,motif_DG;homopolymer_run>=4
KPC3_741_1,33,-2.02,-0.394,0.467,1.171,0,0.389,1,homopolymer_run>=4
KPC3_742_0,33,-2.02,-0.594,0.325,0.786,0,0.271,1,homopolymer_run>=4
KPC3_742_1,33,-4.02,-0.182,0.191,1.857,0,0.16,1,homopolymer_run>=4
KPC3_743_0,33,1.97,0.036,0.414,2.143,0,0.51,1,homopolymer_run>=4
KPC3_743_1,33,0.97,0.715,0.317,1.986,0,0.345,0,
KPC3_744_0,33,-1.03,-0.164,0.522,0.829,0,0.435,1,motif_NG
KPC3_744_1,33,-0.03,0.509,0.303,1.6,0,0.253,1,motif_NG
KPC3_745_0,33,-3.02,0.094,0.443,1.271,0,0.369,2,N-term_Q/E(pyroglutamate);motif_NG
KPC3_745_1,33,-1.03,-0.542,0.668,1.043,0,0.5,2,motif_NG;homopolymer_run>=4
KPC3_746_0,33,-2.02,-1.13,0.483,0.4,0,0.402,1,N-term_Q/E(pyroglutamate)
KPC3_746_1,33,-2.02,-0.339,0.667,1.729,0,0.5,1,motif_DP
KPC3_747_0,33,-0.02,1.073,0.152,1.629,0,0.126,0,
KPC3_747_1,33,-0.02,1.064,0.134,2.257,0,0.111,0,
KPC3_748_0,33,-0.99,-0.8,0.712,1.014,0,0.5,2,motif_DG;motif_DP
KPC3_748_1,33,-0.99,-0.188,0.661,1.471,0,0.5,1,motif_DP
KPC3_749_0,33,-7.02,-0.539,0.602,0.943,0,0.5,2,motif_DP;homopolymer_run>=4
KPC3_749_1,33,-5.02,-0.845,0.741,0.743,0,0.5,2,motif_DP;homopolymer_run>=4
KPC3_750_0,13,-0.02,0.015,0.098,0.229,0,0.081,0,
KPC3_750_1,13,-0.02,-0.446,0.045,-0.143,0,0.037,1,homopolymer_run>=4
KPC3_751_0,13,-0.02,-0.769,0.439,0.614,0,0.366,0,
KPC3_751_1,13,-1.02,-0.546,0.326,0.886,0,0.272,2,motif_DP;motif_NS
KPC3_752_0,13,0.97,-0.331,0.316,0.3,0,0.344,0,
KPC3_752_1,13,0.97,-0.492,0.414,0.3,0,0.426,0,
KPC3_753_0,13,-0.02,-0.231,0.021,-0.086,0,0.018,1,homopolymer_run>=4
KPC3_753_1,13,-0.02,-0.4,0.01,-0.4,0,0.008,1,homopolymer_run>=4
KPC3_754_0,13,0.97,0.4,0.073,0.629,0,0.142,0,
KPC3_754_1,13,-0.03,0.277,0.173,0.429,0,0.144,0,
KPC3_755_0,13,0.98,0.269,0.349,1.014,0,0.372,0,
KPC3_755_1,13,-0.02,-0.223,0.331,0.1,0,0.276,0,
KPC3_756_0,13,-0.03,-0.285,0.121,0.386,0,0.101,0,
KPC3_756_1,13,-0.03,-0.277,0.115,0.4,0,0.096,0,
KPC3_757_0,13,-0.02,0.131,0.352,0.757,0,0.293,0,
KPC3_757_1,13,0.98,0.131,0.352,0.757,0,0.375,0,
KPC3_758_0,13,-0.02,-0.4,0.01,-0.4,0,0.008,1,homopolymer_run>=4
KPC3_758_1,13,-0.02,-0.4,0.01,-0.4,0,0.008,1,homopolymer_run>=4
KPC3_759_0,13,0.97,0.085,0.214,0.729,0,0.259,0,
KPC3_759_1,13,-0.02,-0.385,0.066,0.071,0,0.055,0,
KPC3_760_0,13,0.98,0.308,0.541,0.986,0,0.532,1,motif_NS
KPC3_760_1,13,0.98,0.808,0.617,1.171,0,0.581,1,motif_NS
KPC3_761_0,13,1.97,1.308,0.479,2.286,0,0.564,0,
KPC3_761_1,13,0.97,1.977,0.18,2.286,0,0.232,0,
KPC3_762_0,13,2.01,0.1,0.247,1.214,0,0.373,0,
KPC3_762_1,13,0.01,0.131,0.305,1.214,0,0.255,0,
KPC3_763_0,13,-0.02,0.108,0.073,0.886,0,0.061,1,homopolymer_run>=4
KPC3_763_1,13,-0.02,0.446,0.034,1.171,0,0.028,1,homopolymer_run>=4
KPC3_764_0,13,-0.02,1.462,0.234,2.8,0,0.195,0,
KPC3_764_1,13,1.97,1.192,0.391,2.443,0,0.491,0,
KPC3_765_0,13,2.97,0.092,0.69,0.714,0,0.748,0,
KPC3_765_1,13,1.97,0.762,0.598,1.271,0,0.663,0,
KPC3_766_0,13,1.01,-0.823,0.365,0.014,0,0.389,1,motif_DG
KPC3_766_1,13,1.01,-0.077,0.383,0.329,0,0.404,1,motif_NG
KPC3_767_0,13,-0.02,0.523,0.326,1.157,0,0.272,0,
KPC3_767_1,13,-0.02,1.369,0.081,2.343,0,0.068,0,
KPC3_768_0,13,1.98,0.385,0.406,0.686,0,0.503,0,
KPC3_768_1,13,0.98,0.377,0.313,1.429,0,0.342,0,
KPC3_769_0,13,-0.03,-0.331,0.13,0.029,0,0.108,0,
KPC3_769_1,13,-0.02,-0.031,0.155,0.343,0,0.129,1,homopolymer_run>=4
KPC3_770_0,29,-3.02,-0.11,0.36,1.457,0,0.3,2,motif_DP;homopolymer_run>=4
KPC3_770_1,29,-5.02,-0.39,0.36,0.829,0,0.3,2,motif_DP;homopolymer_run>=4
KPC3_771_0,29,-0.99,-0.579,0.337,0.286,0,0.281,0,
KPC3_771_1,29,2.01,-1.2,0.42,0.143,0,0.518,0,
KPC3_772_0,29,-0.02,0.579,0.3,1.271,0,0.25,1,homopolymer_run>=4
KPC3_772_1,29,-0.02,0.81,0.175,1.486,0,0.146,1,homopolymer_run>=4
KPC3_773_0,29,2.01,-0.231,0.404,2.3,0,0.504,1,motif_NG
KPC3_773_1,29,0.01,0.459,0.374,2.3,0,0.313,1,motif_DG
KPC3_774_0,29,1.97,0.152,0.53,1.271,0,0.606,1,homopolymer_run>=4
KPC3_774_1,29,0.97,0.855,0.35,2.714,0,0.372,1,homopolymer_run>=4
KPC3_775_0,29,-0.02,1.317,0.126,2.143,0,0.105,1,homopolymer_run>=4
KPC3_775_1,29,0.98,1.21,0.327,2.771,0,0.354,0,
KPC3_776_0,29,-0.03,-0.152,0.522,2.014,0,0.435,0,
KPC3_776_1,29,1.97,-0.1,0.522,1.2,0,0.6,0,
KPC3_777_0,29,-4.02,0.421,0.168,1.457,0,0.14,0,
KPC3_777_1,29,-3.02,0.214,0.428,1.457,0,0.357,0,
KPC3_778_0,29,-2.02,-0.469,0.417,0.914,0,0.348,2,motif_NS;oxidation_prone(M/W)
KPC3_778_1,29,-0.02,-0.879,0.442,0.914,0,0.369,2,motif_NS;oxidation_prone(M/W)
KPC3_779_0,29,-2.02,-0.469,0.786,0.8,0,0.5,0,
KPC3_779_1,29,-4.02,0.1,0.53,1.771,0,0.442,1,homopolymer_run>=4
KPC3_780_0,12,-0.02,0.208,0.41,0.271,0,0.342,0,
KPC3_780_1,12,-0.02,0.208,0.41,0.271,0,0.342,0,
KPC3_781_0,12,-0.02,-0.217,0.021,-0.086,0,0.018,1,homopolymer_run>=4
KPC3_781_1,12,-0.03,-0.967,0.184,-0.743,0,0.153,0,
KPC3_782_0,12,-0.02,-0.083,0.115,0.2,0,0.096,1,homopolymer_run>=4
KPC3_782_1,12,-0.02,-0.075,0.103,0.2,0,0.086,1,homopolymer_run>=4
KPC3_783_0,12,0.97,-0.058,0.27,0.343,0,0.306,1,homopolymer_run>=4
KPC3_783_1,12,0.98,0.492,0.279,0.657,0,0.314,1,homopolymer_run>=4
KPC3_784_0,12,1.97,-0.967,0.119,-0.029,0,0.263,0,
KPC3_784_1,12,0.97,-0.45,0.402,-0.043,0,0.416,0,
KPC3_785_0,12,-5.02,-1.358,0.123,-0.986,0,0.102,0,
KPC3_785_1,12,1.97,0.208,0.208,1.314,0,0.338,1,N-term_Met(ox)
KPC3_786_0,12,1.97,0.9,0.191,1.571,0,0.324,1,motif_NG
KPC3_786_1,12,-1.02,1.575,0.061,1.729,0,0.051,1,motif_DG
KPC3_787_0,12,-0.02,-0.067,0.096,0.171,0,0.08,1,homopolymer_run>=4
KPC3_787_1,12,-0.02,0.5,0.04,1.143,0,0.034,1,homopolymer_run>=4
KPC3_788_0,12,0.97,-0.358,0.615,-0.3,0,0.581,0,
KPC3_788_1,12,1.97,-0.183,0.595,-0.0,0,0.661,0,
KPC3_789_0,12,-1.03,0.592,0.121,1.129,0,0.1,1,N-term_Q/E(pyroglutamate)
KPC3_789_1,12,0.97,-0.675,0.282,0.586,0,0.316,1,N-term_Q/E(pyroglutamate)
KPC3_790_0,22,-2.02,0.35,0.387,1.943,0,0.323,1,N-term_Q/E(pyroglutamate)
KPC3_790_1,22,-0.02,-0.2,0.428,1.886,0,0.357,1,N-term_Q/E(pyroglutamate)
KPC3_791_0,22,-0.02,1.059,0.33,1.8,0,0.275,1,homopolymer_run>=4
KPC3_791_1,22,1.98,-0.532,0.363,0.229,0,0.467,0,
KPC3_792_0,22,-1.02,-0.341,0.131,0.514,0,0.109,0,
KPC3_792_1,22,-1.02,-0.205,0.111,0.571,0,0.092,0,
KPC3_793_0,22,0.01,-0.136,0.412,1.357,0,0.344,1,N-term_Q/E(pyroglutamate)
KPC3_793_1,22,-0.99,0.15,0.44,1.429,0,0.366,0,
KPC3_794_0,22,-0.02,0.841,0.228,2.114,0,0.19,1,homopolymer_run>=4
KPC3_794_1,22,-2.03,0.332,0.18,1.457,0,0.15,2,N-term_Q/E(pyroglutamate);homopolymer_run>=4
KPC3_795_0,22,-0.03,0.505,0.444,1.429,0,0.37,1,homopolymer_run>=4
KPC3_795_1,22,0.97,1.186,0.268,2.186,0,0.305,1,homopolymer_run>=4
KPC3_796_0,22,-0.02,0.586,0.73,1.643,0,0.5,0,
KPC3_796_1,22,-1.02,1.195,0.313,2.329,0,0.261,1,homopolymer_run>=4
KPC3_797_0,22,-2.02,0.423,0.403,1.029,0,0.336,0,
KPC3_797_1,22,-0.03,0.255,0.319,1.4,0,0.266,0,
KPC3_798_0,22,0.97,-0.455,0.226,1.357,0,0.269,0,
KPC3_798_1,22,-0.02,0.173,0.248,1.614,0,0.207,0,
KPC3_799_0,22,-0.02,0.855,0.088,2.343,0,0.074,1,homopolymer_run>=4
KPC3_799_1,22,-0.02,1.045,0.076,2.943,0,0.063,1,homopolymer_run>=4
KPC3_800_0,36,0.01,-0.083,0.42,0.929,0,0.351,1,motif_NG
KPC3_800_1,36,-5.02,-0.3,0.273,1.529,0,0.227,2,motif_NG;motif_DG
KPC3_801_0,36,-1.03,-0.497,0.45,0.971,0,0.375,3,motif_DG;motif_DS;motif_NS
KPC3_801_1,36,0.97,-0.425,0.45,1.5,0,0.455,3,motif_DG;motif_DS;motif_NS
KPC3_802_0,36,-2.02,-0.517,0.327,0.143,0,0.273,3,motif_DG;motif_DP;homopolymer_run>=4
KPC3_802_1,36,-2.03,-0.367,0.312,1.1,0,0.26,3,motif_DG;motif_DP;homopolymer_run>=4
KPC3_803_0,36,-4.03,0.058,0.219,1.871,0,0.182,0,
KPC3_803_1,36,-6.02,0.183,0.367,1.9,0,0.306,1,N-term_Q/E(pyroglutamate)
KPC3_804_0,36,1.97,-0.553,0.748,0.529,0,0.664,2,motif_DG;motif_DP
KPC3_804_1,36,-1.03,-0.433,0.572,0.614,0,0.476,2,motif_NG;motif_DG
KPC3_805_0,36,-4.02,-0.075,0.585,1.043,0,0.488,2,N-term_Q/E(pyroglutamate);motif_DP
KPC3_805_1,36,-0.02,0.217,0.352,2.086,0,0.293,2,motif_DP;homopolymer_run>=4
KPC3_806_0,36,-0.03,-0.206,0.557,1.743,0,0.464,1,motif_NS
KPC3_806_1,36,-0.02,0.481,0.512,2.0,0,0.426,1,motif_NS
KPC3_807_0,36,2.97,0.272,0.341,1.614,0,0.532,1,homopolymer_run>=4
KPC3_807_1,36,1.98,0.5,0.36,1.8,0,0.465,1,homopolymer_run>=4
KPC3_808_0,36,-1.02,-0.164,0.169,0.414,0,0.141,1,homopolymer_run>=4
KPC3_808_1,36,-1.02,-0.05,0.167,0.4,0,0.139,1,homopolymer_run>=4
KPC3_809_0,36,-2.02,-0.258,0.396,1.386,0,0.33,1,motif_DP
KPC3_809_1,36,-1.02,0.083,0.535,1.829,0,0.446,1,motif_DP
KPC3_810_0,17,-0.03,-0.506,0.198,0.014,0,0.165,1,homopolymer_run>=4
KPC3_810_1,17,-1.02,-0.182,0.134,0.857,0,0.111,2,motif_DP;homopolymer_run>=4
KPC3_811_0,17,-0.02,0.365,0.107,0.886,0,0.09,1,homopolymer_run>=4
KPC3_811_1,17,-0.02,0.594,0.148,0.857,0,0.124,0,
KPC3_812_0,17,-0.02,1.524,0.258,2.471,0,0.215,0,
KPC3_812_1,17,-0.02,1.441,0.174,2.443,0,0.145,1,homopolymer_run>=4
KPC3_813_0,17,-0.03,-0.435,0.387,0.5,0,0.323,1,motif_DG
KPC3_813_1,17,-1.03,-0.4,0.47,0.5,0,0.392,2,motif_DG;motif_DP
KPC3_814_0,17,-2.02,-0.588,0.202,-0.243,0,0.168,2,motif_DG;homopolymer_run>=4
KPC3_814_1,17,-2.02,-0.906,0.131,-0.4,0,0.109,2,motif_DG;homopolymer_run>=4
KPC3_815_0,17,0.97,-0.7,0.448,-0.014,0,0.454,0,
